,0
0,0.0
1,0.652834008097166
2,0.652834008097166
3,0.652834008097166
4,0.652834008097166
5,0.652834008097166
6,0.652834008097166
7,0.652834008097166
8,0.652834008097166
9,0.652834008097166
10,0.652834008097166
11,0.652834008097166
12,0.652834008097166
13,0.652834008097166
14,0.652834008097166
15,0.652834008097166
16,0.652834008097166
17,0.652834008097166
18,0.652834008097166
19,0.652834008097166
20,0.652834008097166
21,0.652834008097166
22,0.652834008097166
23,0.652834008097166
24,0.652834008097166
25,0.652834008097166
26,0.652834008097166
27,0.652834008097166
28,0.652834008097166
29,0.652834008097166
30,0.652834008097166
31,0.652834008097166
32,0.652834008097166
33,0.652834008097166
34,0.652834008097166
35,0.652834008097166
36,0.652834008097166
37,0.652834008097166
38,0.652834008097166
39,0.652834008097166
40,0.652834008097166
41,0.652834008097166
42,0.652834008097166
43,0.652834008097166
44,0.652834008097166
45,0.652834008097166
46,0.652834008097166
47,0.652834008097166
48,0.652834008097166
49,0.652834008097166
50,0.652834008097166
