,0
1,0.630872483
2,0.644295302
3,0.644295302
4,0.644295302
5,0.644295302
6,0.644295302
7,0.644295302
8,0.644295302
9,0.644295302
10,0.644295302
11,0.644295302
12,0.644295302
13,0.644295302
14,0.644295302
15,0.644295302
16,0.644295302
17,0.644295302
18,0.644295302
19,0.644295302
20,0.644295302
21,0.644295302
22,0.644295302
23,0.644295302
24,0.644295302
25,0.644295302
26,0.644295302
27,0.644295302
28,0.644295302
29,0.657718121
30,0.657718121
31,0.657718121
32,0.657718121
33,0.657718121
34,0.657718121
35,0.657718121
36,0.657718121
37,0.657718121
38,0.657718121
39,0.657718121
40,0.657718121
41,0.657718121
42,0.657718121
43,0.657718121
44,0.657718121
45,0.657718121
46,0.657718121
47,0.657718121
48,0.657718121
49,0.657718121
50,0.657718121
