,0
0,0.0
1,0.8159757330637007
2,0.8179979777553084
3,0.8179979777553084
4,0.8179979777553084
5,0.8179979777553084
6,0.8179979777553084
7,0.8179979777553084
8,0.8179979777553084
9,0.8179979777553084
10,0.8179979777553084
11,0.8190091001011123
12,0.8190091001011123
13,0.8190091001011123
14,0.8190091001011123
15,0.8190091001011123
16,0.8190091001011123
17,0.8190091001011123
18,0.8190091001011123
19,0.8190091001011123
20,0.8190091001011123
21,0.8190091001011123
22,0.8190091001011123
23,0.8190091001011123
24,0.8190091001011123
25,0.8190091001011123
26,0.8190091001011123
27,0.8190091001011123
28,0.8190091001011123
29,0.8190091001011123
30,0.8190091001011123
31,0.8190091001011123
32,0.8190091001011123
33,0.8190091001011123
34,0.8190091001011123
35,0.8190091001011123
36,0.8190091001011123
37,0.8190091001011123
38,0.8190091001011123
39,0.8190091001011123
40,0.8190091001011123
41,0.8190091001011123
42,0.8190091001011123
43,0.8190091001011123
44,0.8190091001011123
45,0.8190091001011123
46,0.8190091001011123
47,0.8190091001011123
48,0.8190091001011123
49,0.8190091001011123
50,0.8190091001011123
