,0
0,0.8333333333333334
1,0.8333333333333334
2,0.8333333333333334
3,0.8333333333333334
4,0.8333333333333334
5,0.8428571428571429
6,0.8428571428571429
7,0.8428571428571429
8,0.8428571428571429
9,0.8428571428571429
10,0.8428571428571429
11,0.8428571428571429
12,0.8428571428571429
13,0.8428571428571429
14,0.8428571428571429
15,0.8428571428571429
16,0.8428571428571429
17,0.8428571428571429
18,0.8428571428571429
19,0.8428571428571429
20,0.8428571428571429
21,0.8428571428571429
22,0.8428571428571429
23,0.8428571428571429
24,0.8428571428571429
25,0.8428571428571429
26,0.8428571428571429
27,0.8428571428571429
28,0.8428571428571429
29,0.8428571428571429
30,0.8428571428571429
31,0.8428571428571429
32,0.8428571428571429
33,0.8428571428571429
34,0.8428571428571429
35,0.8428571428571429
36,0.8428571428571429
37,0.8428571428571429
38,0.8428571428571429
39,0.8428571428571429
40,0.8428571428571429
41,0.8428571428571429
42,0.8428571428571429
43,0.8428571428571429
44,0.8428571428571429
45,0.8428571428571429
46,0.8428571428571429
47,0.8428571428571429
48,0.8428571428571429
49,0.8428571428571429
50,0.8428571428571429
51,0.8428571428571429
52,0.8428571428571429
53,0.8428571428571429
54,0.8428571428571429
55,0.8428571428571429
56,0.8428571428571429
57,0.8428571428571429
58,0.8428571428571429
59,0.8428571428571429
60,0.8428571428571429
61,0.8428571428571429
62,0.8428571428571429
63,0.8428571428571429
64,0.8428571428571429
65,0.8428571428571429
66,0.8428571428571429
67,0.8428571428571429
68,0.8428571428571429
69,0.8428571428571429
70,0.8428571428571429
71,0.8428571428571429
72,0.8428571428571429
73,0.8428571428571429
74,0.8428571428571429
75,0.8428571428571429
76,0.8428571428571429
77,0.8428571428571429
78,0.8428571428571429
79,0.8428571428571429
80,0.8428571428571429
81,0.8428571428571429
82,0.8428571428571429
83,0.8428571428571429
84,0.8428571428571429
85,0.8428571428571429
86,0.8428571428571429
87,0.8428571428571429
88,0.8428571428571429
89,0.8428571428571429
90,0.8428571428571429
91,0.8428571428571429
92,0.8428571428571429
93,0.8428571428571429
94,0.8428571428571429
95,0.8428571428571429
96,0.8428571428571429
97,0.8428571428571429
98,0.8428571428571429
99,0.8428571428571429
100,0.8428571428571429
101,0.8428571428571429
102,0.8428571428571429
103,0.8428571428571429
104,0.8428571428571429
105,0.8428571428571429
106,0.8428571428571429
107,0.8428571428571429
108,0.8428571428571429
109,0.8428571428571429
110,0.8428571428571429
111,0.8428571428571429
112,0.8428571428571429
113,0.8428571428571429
114,0.8428571428571429
115,0.8428571428571429
116,0.8428571428571429
117,0.8428571428571429
118,0.8428571428571429
119,0.8428571428571429
120,0.8428571428571429
121,0.8428571428571429
122,0.8428571428571429
123,0.8428571428571429
124,0.8428571428571429
125,0.8428571428571429
126,0.8428571428571429
127,0.8428571428571429
128,0.8523809523809524
129,0.8523809523809524
130,0.8523809523809524
131,0.8523809523809524
132,0.8523809523809524
133,0.8523809523809524
134,0.8523809523809524
135,0.8523809523809524
136,0.8523809523809524
137,0.8523809523809524
138,0.8523809523809524
139,0.8523809523809524
140,0.8523809523809524
141,0.8523809523809524
142,0.8523809523809524
143,0.8523809523809524
144,0.8523809523809524
145,0.8523809523809524
146,0.8523809523809524
147,0.8523809523809524
148,0.8523809523809524
149,0.8523809523809524
150,0.8523809523809524
151,0.8523809523809524
152,0.8523809523809524
153,0.8523809523809524
154,0.8523809523809524
155,0.8523809523809524
156,0.8523809523809524
157,0.8523809523809524
158,0.8523809523809524
159,0.8523809523809524
160,0.8523809523809524
161,0.8523809523809524
162,0.8523809523809524
163,0.8523809523809524
164,0.8523809523809524
165,0.8523809523809524
166,0.8523809523809524
167,0.8523809523809524
168,0.8523809523809524
169,0.8523809523809524
170,0.8523809523809524
171,0.8523809523809524
172,0.8523809523809524
173,0.8523809523809524
174,0.8523809523809524
175,0.8523809523809524
176,0.8523809523809524
177,0.8523809523809524
178,0.8523809523809524
179,0.8523809523809524
180,0.8523809523809524
181,0.8523809523809524
182,0.8523809523809524
183,0.8523809523809524
184,0.8523809523809524
185,0.8571428571428571
186,0.8571428571428571
187,0.8571428571428571
188,0.8571428571428571
189,0.8571428571428571
190,0.8571428571428571
191,0.8571428571428571
192,0.8761904761904762
193,0.8761904761904762
194,0.8761904761904762
195,0.8761904761904762
196,0.8761904761904762
197,0.8761904761904762
198,0.8761904761904762
199,0.8761904761904762
