,0
0,0.0
1,0.8532388663967612
2,0.8562753036437247
3,0.8562753036437247
4,0.8562753036437247
5,0.8603238866396761
6,0.8603238866396761
7,0.8603238866396761
8,0.8603238866396761
9,0.8603238866396761
10,0.8603238866396761
11,0.8603238866396761
12,0.8603238866396761
13,0.8603238866396761
14,0.8603238866396761
15,0.8603238866396761
16,0.8603238866396761
17,0.8603238866396761
18,0.8603238866396761
19,0.8603238866396761
20,0.8603238866396761
21,0.8603238866396761
22,0.8603238866396761
23,0.8603238866396761
24,0.8603238866396761
25,0.8633603238866396
26,0.8633603238866396
27,0.8633603238866396
28,0.8633603238866396
29,0.8633603238866396
30,0.8633603238866396
31,0.8633603238866396
32,0.8633603238866396
33,0.8633603238866396
34,0.8633603238866396
35,0.8633603238866396
36,0.8633603238866396
37,0.8633603238866396
38,0.8633603238866396
39,0.8633603238866396
40,0.8633603238866396
41,0.8633603238866396
42,0.8633603238866396
43,0.8633603238866396
44,0.8633603238866396
45,0.8633603238866396
46,0.8633603238866396
47,0.8633603238866396
48,0.8633603238866396
49,0.8633603238866396
50,0.8633603238866396
